date,model,n,n_low_visibility,mae,rmse,mean_bias
2026-06-26,fusion_pca_xgboost,6,4,0.4282441139221197,0.4959913240416639,-0.0748454729715977
2026-06-26,nested_svr_mae,6,4,0.5602766743075023,0.6213151120266548,0.4363219198113708
2026-06-26,nested_svr_balanced,6,4,0.3909120483876614,0.4318026509368955,-0.0326404961466728
2026-06-26,transfer_weighted_ridge_reference,6,4,0.4683283661393235,0.531294021805824,0.3662986282984117
2026-06-29,dummy_10km,3,3,5.0,5.0,5.0
2026-06-29,weather_ridge,3,3,4.827762523258931,4.827762523258931,4.827762523258931
2026-06-29,image_pca_ridge,3,3,4.741050057349949,4.744597966609938,4.741050057349949
2026-06-29,fusion_pca_ridge,3,3,4.8211794639169625,4.822840485657305,4.8211794639169625
2026-06-29,fusion_pca_xgboost,3,3,4.697019259134929,4.698196366531202,4.697019259134929
2026-06-29,nested_svr_mae,3,3,4.682910015159987,4.686975794900135,4.682910015159987
2026-06-29,nested_svr_balanced,3,3,4.221229311299664,4.223289109202477,4.221229311299664
2026-06-29,transfer_weighted_ridge_reference,3,3,5.1914834851657705,5.192789733279303,5.1914834851657705
