outer_held_out_date,name,feature_mode,pca_components,C,epsilon,n,mae,rmse,r2,median_absolute_error,mean_bias,macro_mae,low_visibility_mae,ceiling_label_mae,within_1km,within_2km,balanced_regime_mae,date_macro_mae
2026-05-27,fusion_svr_pc3_C3.0_e0.25,fusion,3,3.0,0.25,121,0.7188521214376346,1.521897560852211,-0.0783222135347974,0.2741274772627662,0.2944964003792636,2.930629385874259,2.7867084349964704,0.25932849620233783,0.9090909090909091,0.9090909090909091,1.5230184655994041,0.9419337837376471
2026-05-27,fusion_svr_pc3_C3.0_e0.5,fusion,3,3.0,0.5,121,0.8793106168157362,1.4944766383961197,-0.03981474335165891,0.5004289103743815,0.050847596905787336,2.838508757610888,2.5579350877341898,0.5062829566116355,0.9008264462809917,0.9090909090909091,1.5321090221729126,1.0712400959884811
2026-05-27,fusion_svr_pc3_C10.0_e0.25,fusion,3,10.0,0.25,121,0.775159401050669,1.5497183086769568,-0.11810666845316953,0.3203052950248164,0.2169114161397332,2.880025979702094,2.7281947472736063,0.3411515463344608,0.8677685950413223,0.9008264462809917,1.5346731468040335,0.9871333188936346
2026-05-27,fusion_svr_pc3_C10.0_e0.5,fusion,3,10.0,0.5,121,0.904938851342398,1.5629998882721594,-0.13735385447298776,0.5029336230301951,0.022755343532842188,2.8822913575635054,2.558684223139448,0.5374398798319424,0.8099173553719008,0.9008264462809917,1.5480620514856953,1.1037313560970465
2026-05-28,image_svr_pc2_C10.0_e0.25,image,2,10.0,0.25,123,0.6781697006249784,1.4800941005805481,-0.03435415177292622,0.251388711182841,0.29665706029519406,2.8366957885610526,2.725083899845028,0.23230720178496778,0.9105691056910569,0.9105691056910569,1.478695550814998,0.9192996843817121
2026-05-28,image_svr_pc2_C10.0_e0.5,image,2,10.0,0.5,123,0.852626280070493,1.4513826893384867,0.005386190800235502,0.4967057331765581,0.04779899184168305,2.735439387417691,2.5170979192090375,0.49006810124823563,0.9105691056910569,0.9105691056910569,1.5035830102286365,1.0501333543558058
2026-05-28,image_svr_pc2_C10.0_e0.75,image,2,10.0,0.75,123,0.9683719791768605,1.4773521935376344,-0.03052537364211716,0.7196506529016222,-0.14238276066072486,2.7873149817636644,2.3155273866158663,0.6749321874574733,0.8780487804878049,0.9105691056910569,1.4952297870366698,1.147533207087517
2026-05-28,image_svr_pc2_C30.0_e0.25,image,2,30.0,0.25,123,0.6732078688812821,1.477530831724966,-0.03077460644591734,0.2395501986959534,0.2888019206597971,2.818545741024125,2.68925463894438,0.23406896847149822,0.9105691056910569,0.9105691056910569,1.4616618037079392,0.9151067403276033
2026-05-28,image_svr_pc2_C30.0_e0.5,image,2,30.0,0.5,123,0.8304987440677953,1.4506535179936255,0.0063853231638251184,0.49133333120212086,0.05216060923987816,2.7136661614967013,2.4717691777712045,0.4729942931621023,0.8780487804878049,0.9105691056910569,1.4723817354666533,1.0398281899898962
2026-05-28,image_svr_pc2_C30.0_e0.75,image,2,30.0,0.75,123,0.9293001092396365,1.4723819947164827,-0.023603124109869977,0.6642001807806466,-0.10790001487837506,2.788756794314927,2.3469346655962773,0.6205084236966059,0.8292682926829268,0.9105691056910569,1.4837215446464416,1.1279278202455425
2026-05-28,image_svr_pc3_C10.0_e0.25,image,3,10.0,0.25,123,0.6834061980360816,1.4729264086857599,-0.024360219572937547,0.2631745455565504,0.29951139802946464,2.8819559673712614,2.747701461728686,0.23375772475650447,0.9024390243902439,0.9105691056910569,1.4907295932425952,0.9061080407321657
2026-05-28,image_svr_pc3_C10.0_e0.5,image,3,10.0,0.5,123,0.8312315702796246,1.4405279907114252,0.020207728125041236,0.4819053429318334,0.06369232122379521,2.7482392766064425,2.5017190603391057,0.46736300808845055,0.8943089430894309,0.9105691056910569,1.4845410342137781,1.0256001045119456
2026-05-28,image_svr_pc3_C10.0_e0.75,image,3,10.0,0.75,123,0.9246027783217174,1.4820482359462146,-0.03708722441398482,0.6486101683731054,-0.08828453467575778,2.786073566281739,2.342497736020001,0.6157543716943683,0.8130081300813008,0.9105691056910569,1.4791260538571849,1.1101022445356215
2026-05-28,image_svr_pc3_C30.0_e0.25,image,3,30.0,0.25,123,0.7056961745078726,1.4578755513545323,-0.003532663175108919,0.3203348935862582,0.24043659802563508,2.8430541182631353,2.6448711595823053,0.2833016233035406,0.8699186991869918,0.9105691056910569,1.464086391442923,0.9127475643751519
2026-05-28,image_svr_pc3_C30.0_e0.5,image,3,30.0,0.5,123,0.8206476566097965,1.4525134657305436,0.0038357741583884275,0.48568111291466387,0.054609417036781516,2.764980148242475,2.44674136496657,0.4664490270667369,0.8617886178861789,0.9105691056910569,1.4565951960166534,1.0097802447704063
2026-05-28,image_svr_pc3_C30.0_e0.75,image,3,30.0,0.75,123,0.901196439991074,1.4946432858222032,-0.05478930562979767,0.5550454634474047,-0.06584252658126558,2.780961935598706,2.3506782629709337,0.585467726074669,0.7723577235772358,0.8943089430894309,1.4680729945228013,1.079487326463832
2026-05-28,fusion_svr_pc2_C3.0_e0.25,fusion,2,3.0,0.25,123,0.6981556724137965,1.4918447381820144,-0.050843060229292636,0.2524604935739454,0.29947836657006516,2.8878120481245633,2.788840608977613,0.24275895355831167,0.9105691056910569,0.9105691056910569,1.5157997812679624,0.9315036043899738
2026-05-28,fusion_svr_pc2_C3.0_e0.5,fusion,2,3.0,0.5,123,0.8576497250935835,1.4578564686862217,-0.0035063921321500935,0.49490588632184185,0.05226243564651091,2.7637753404091954,2.5436180857052646,0.49040909208905914,0.9105691056910569,0.9105691056910569,1.5170135888971619,1.0519021243264788
2026-05-28,fusion_svr_pc2_C10.0_e0.25,fusion,2,10.0,0.25,123,0.707579694595475,1.5012554472674444,-0.06414252639249107,0.26083374299608053,0.2846428919507888,2.8836284980839566,2.7737131396634194,0.2575308253727545,0.9105691056910569,0.9105691056910569,1.515621982518087,0.949244645577906
2026-05-28,fusion_svr_pc2_C10.0_e0.5,fusion,2,10.0,0.5,123,0.841605869741768,1.472577705055941,-0.02387525869126561,0.4823650741463865,0.06658349109114346,2.7958292898550194,2.53880207687382,0.47191956719815253,0.9105691056910569,0.9105691056910569,1.5053608220359864,1.0427533053112397
2026-05-28,fusion_svr_pc3_C3.0_e0.25,fusion,3,3.0,0.25,123,0.6937741153087293,1.4856082665955204,-0.042075586560247125,0.2734956405375275,0.2997042943325858,2.884175274087889,2.7772237360427674,0.2399534058419093,0.9105691056910569,0.9105691056910569,1.5085885709423383,0.9248372897362516
2026-05-28,fusion_svr_pc3_C3.0_e0.5,fusion,3,3.0,0.5,123,0.8491486547161665,1.4520093406224581,0.004527133325608168,0.49982491476248114,0.05765481576076223,2.7647930248742854,2.534927883378687,0.4819492187698749,0.9105691056910569,0.9105691056910569,1.5084385510742808,1.0388741922077807
2026-05-28,fusion_svr_pc3_C10.0_e0.25,fusion,3,10.0,0.25,123,0.7262456701584421,1.4867055393734576,-0.043615512627162456,0.305708057396366,0.24511546095045117,2.8347146568972614,2.715395889236225,0.29296542441872725,0.8780487804878049,0.9105691056910569,1.5041806568274763,0.9501507884636673
2026-05-28,fusion_svr_pc3_C10.0_e0.5,fusion,3,10.0,0.5,123,0.8257498326219026,1.4664856078998434,-0.015421178377925226,0.49532619189654525,0.07229263409179108,2.8046959453643545,2.5104368955860075,0.45878829415447386,0.8780487804878049,0.9105691056910569,1.4846125948702407,1.015135165925975
2026-05-29,image_svr_pc2_C10.0_e0.25,image,2,10.0,0.25,122,0.6786917016564336,1.4732158695046893,-0.01760001992818583,0.24108676627972336,0.3161315823138955,2.8424252014202587,2.758373651008639,0.22116167279894813,0.9098360655737705,0.9098360655737705,1.4897676619037936,0.9112937819362575
2026-05-29,image_svr_pc2_C10.0_e0.5,image,2,10.0,0.5,122,0.8498943804504663,1.4529231920629246,0.010240583478381193,0.49558922516914805,0.0663555865412374,2.7408920142015445,2.5405112721133603,0.4779586642846296,0.9098360655737705,0.9098360655737705,1.509234968198995,1.0413991124056017
2026-05-29,image_svr_pc2_C10.0_e0.75,image,2,10.0,0.75,122,0.9663902758345178,1.4680844436282254,-0.010523467004178721,0.7058973476975323,-0.12835043402899238,2.7886647090618286,2.323655925006229,0.667791833016741,0.9098360655737705,0.9098360655737705,1.495723879011485,1.1380583714490713
2026-05-29,image_svr_pc2_C30.0_e0.25,image,2,30.0,0.25,122,0.6664720817369633,1.4600941138409986,0.0004465320576695353,0.23550085678656973,0.3169731874962349,2.814373808248455,2.726825519237504,0.21319432548684433,0.9098360655737705,0.9098360655737705,1.470009922362174,0.8973567167662949
2026-05-29,image_svr_pc2_C30.0_e0.5,image,2,30.0,0.5,122,0.8158679824500437,1.441631021908371,0.02556568752425603,0.4873921521939639,0.09707104133487837,2.724105289229513,2.5313309295854656,0.43846613408025076,0.9098360655737705,0.9098360655737705,1.4848985318328582,1.0134079926517714
2026-05-29,image_svr_pc2_C30.0_e0.75,image,2,30.0,0.75,122,0.8971773524687676,1.4482391412809137,0.01661202872036671,0.6587310126235417,-0.06613287311841727,2.7578619508096818,2.304259692744153,0.5876192376081828,0.8524590163934426,0.9098360655737705,1.445939465176168,1.0797530010666656
2026-05-29,image_svr_pc3_C10.0_e0.25,image,3,10.0,0.25,122,0.6994522488918278,1.4760955133583409,-0.021582042666901557,0.27058974991992546,0.28050454675845604,2.8542799095005353,2.717152933393969,0.25555809830135673,0.9016393442622951,0.9098360655737705,1.4863555158476627,0.9161782734578453
2026-05-29,image_svr_pc3_C10.0_e0.5,image,3,10.0,0.5,122,0.8270867973491656,1.4619255370928979,-0.0020625576326620543,0.4687213033663804,0.08917011826126954,2.7518311642229842,2.5405305387380244,0.4501291742436166,0.9016393442622951,0.9098360655737705,1.4953298564908204,1.0171380894817659
2026-05-29,image_svr_pc3_C10.0_e0.75,image,3,10.0,0.75,122,0.9081682198056552,1.4843251523089322,-0.03300499960157177,0.585423252973249,-0.0497641550869355,2.79879989430012,2.3820266415798077,0.5839193670153418,0.8524590163934426,0.9098360655737705,1.4829730042975746,1.0838878181628429
2026-05-29,image_svr_pc3_C30.0_e0.25,image,3,30.0,0.25,122,0.7172217990528771,1.472414781523079,-0.01649364369848838,0.2395080435803738,0.2349774146351511,2.8038055686230114,2.6451743751028975,0.2930722323218727,0.8934426229508197,0.9016393442622951,1.4691233037123852,0.9192353803401467
2026-05-29,image_svr_pc3_C30.0_e0.5,image,3,30.0,0.5,122,0.8192635538284985,1.4845141461383229,-0.033268074035661455,0.4451485917224831,0.09019563057414313,2.7478128079186805,2.5253689507842325,0.4439203664982372,0.860655737704918,0.9016393442622951,1.4846446586412347,0.9970922300295908
2026-05-29,image_svr_pc3_C30.0_e0.75,image,3,30.0,0.75,122,0.9024742190894941,1.5083975264564051,-0.06678267279728844,0.5501547387595656,-0.05218232850700613,2.795969610780361,2.3826801017170642,0.5768289249114287,0.7622950819672131,0.8934426229508197,1.4797545133142465,1.061334912990061
2026-05-29,fusion_svr_pc2_C3.0_e0.25,fusion,2,3.0,0.25,122,0.730875872598558,1.5149673996292803,-0.07609572176240564,0.26903445077073496,0.2808195661442127,2.942568816241184,2.805155534695865,0.27453434693715073,0.8770491803278688,0.9098360655737705,1.5398449408165078,0.9787934373913836
2026-05-29,fusion_svr_pc2_C3.0_e0.5,fusion,2,3.0,0.5,122,0.863302265345766,1.4624512533789964,-0.0027833813860396184,0.49496632817049413,0.05779207417176392,2.770799128492649,2.5539433959349696,0.49136121661614146,0.9098360655737705,0.9098360655737705,1.5226523062755555,1.0588253612788152
2026-05-29,fusion_svr_pc2_C10.0_e0.25,fusion,2,10.0,0.25,122,0.7572055934631406,1.5298855179540107,-0.09739302900324187,0.2918441438271202,0.24480458857945436,2.8880713296919884,2.7783009592999224,0.31256461297904864,0.860655737704918,0.9098360655737705,1.5454327861394854,1.015040079892424
2026-05-29,fusion_svr_pc2_C10.0_e0.5,fusion,2,10.0,0.5,122,0.8527185207495576,1.4806626713170075,-0.02791353623283599,0.4831394455711422,0.07551878584360612,2.8202397065955958,2.5737488955537726,0.4740918382926304,0.8852459016393442,0.9098360655737705,1.5239203669232015,1.0645588971246873
2026-05-29,fusion_svr_pc3_C3.0_e0.25,fusion,3,3.0,0.25,122,0.7285709822008879,1.5078481153534777,-0.0660056952497845,0.2828460558911212,0.2760922840984645,2.903907342148898,2.7856572383754767,0.2760120058424782,0.9016393442622951,0.9098360655737705,1.5308346221089775,0.9672885195951473
2026-05-29,fusion_svr_pc3_C3.0_e0.5,fusion,3,3.0,0.5,122,0.8638824345752039,1.4700088479201177,-0.013174445643336252,0.5039806077585958,0.05794425040917744,2.7698735949844266,2.5559739901839666,0.49162229234127625,0.9016393442622951,0.9098360655737705,1.5237981412626214,1.05601671574221
2026-05-29,fusion_svr_pc3_C10.0_e0.25,fusion,3,10.0,0.25,122,0.772553588556247,1.5324715395131552,-0.10110609182595143,0.31833751512079367,0.21371158062495377,2.8612595162530816,2.737328766096296,0.3403030494974364,0.8442622950819673,0.9098360655737705,1.5388159077968662,1.007779344509052
2026-05-29,fusion_svr_pc3_C10.0_e0.5,fusion,3,10.0,0.5,122,0.8705199748540222,1.5116681126506568,-0.0714137957494605,0.5154899733715119,0.055769074452996566,2.804496319029103,2.5738203073894796,0.49579390169622173,0.8360655737704918,0.9016393442622951,1.5348071045428506,1.0642384256637487
2026-06-01,image_svr_pc2_C10.0_e0.25,image,2,10.0,0.25,123,0.6688794937625037,1.4776303707775185,-0.030913494625575577,0.25116392700688195,0.309864675365965,2.8387049354372396,2.7360348364273106,0.21860803298403092,0.9105691056910569,0.9105691056910569,1.4773214347056707,0.9071633447854012
2026-06-01,image_svr_pc2_C10.0_e0.5,image,2,10.0,0.5,123,0.8488385804470736,1.4500221252818686,0.0072500707123366315,0.49906792025179847,0.056314171702476254,2.7402154166141854,2.5303133753271516,0.48257674393854205,0.9105691056910569,0.9105691056910569,1.506445059632847,1.0442206544868684
2026-06-01,image_svr_pc2_C10.0_e0.75,image,2,10.0,0.75,123,0.9517345511714238,1.4704022185439138,-0.020852285461504305,0.7082892168405337,-0.12377855201456049,2.7818338128417146,2.3145133612794133,0.6548916420389904,0.9105691056910569,0.9105691056910569,1.484702501659202,1.1271052150166327
2026-06-01,image_svr_pc2_C30.0_e0.25,image,2,30.0,0.25,123,0.6696154263367743,1.4777878507464712,-0.03113324765657932,0.24543543541598112,0.2913284691770884,2.816160301747982,2.686274980641025,0.23034304817149184,0.9105691056910569,0.9105691056910569,1.4583090144062583,0.9096218080114689
2026-06-01,image_svr_pc2_C30.0_e0.5,image,2,30.0,0.5,123,0.8175055502251163,1.4441861003303358,0.01522519610735551,0.4981801738065741,0.07699661519433466,2.72266024476249,2.500540144240738,0.4509039554890404,0.9105691056910569,0.9105691056910569,1.4757220498648893,1.0215702381585583
2026-06-01,image_svr_pc2_C30.0_e0.75,image,2,30.0,0.75,123,0.8992126805865519,1.4614327352748222,-0.008435832454849024,0.6454332880804632,-0.08068699741411003,2.7740675333501548,2.334875874312735,0.5864939651214427,0.8455284552845529,0.9105691056910569,1.4606849197170888,1.0919687687440607
2026-06-01,image_svr_pc3_C10.0_e0.25,image,3,10.0,0.25,123,0.6877211314096062,1.4727236759839961,-0.024078254334495952,0.2511181278784189,0.26348551236360923,2.842914992257653,2.6590549360023976,0.25832168882503775,0.8943089430894309,0.9105691056910569,1.4586883124137178,0.9017414757391345
2026-06-01,image_svr_pc3_C10.0_e0.5,image,3,10.0,0.5,123,0.8321349614884952,1.4534986039213358,0.0024840590245409633,0.4746863803181931,0.055058195911925074,2.741792955400727,2.485881035047566,0.4719130444756285,0.8943089430894309,0.9105691056910569,1.4788970397615973,1.026228260064258
2026-06-01,image_svr_pc3_C10.0_e0.75,image,3,10.0,0.75,123,0.9339007922651753,1.498879338001685,-0.06077665295990076,0.6389032532799437,-0.09815219171355422,2.8035911974713463,2.3754795748032635,0.6198935327024233,0.8292682926829268,0.8943089430894309,1.4976865537528434,1.1163289337142601
2026-06-01,image_svr_pc3_C30.0_e0.25,image,3,30.0,0.25,123,0.7045031085217469,1.4773394591819662,-0.030507608047519064,0.2461868333987116,0.22372130546612815,2.823752214250546,2.6021823648823483,0.2911472308986456,0.8780487804878049,0.8943089430894309,1.446664797890497,0.9069125576758338
2026-06-01,image_svr_pc3_C30.0_e0.5,image,3,30.0,0.5,123,0.8279214290300194,1.4780050205956243,-0.03143633244070099,0.45243086832058843,0.043446645990765136,2.7773307820796163,2.4683619641182424,0.4705977481197134,0.8699186991869918,0.8943089430894309,1.469479856118978,1.0136421708360788
2026-06-01,image_svr_pc3_C30.0_e0.75,image,3,30.0,0.75,123,0.9338633298503471,1.5450052559852105,-0.12706906358594106,0.5412024931907169,-0.10089652297756173,2.8199939893347175,2.4162101912591436,0.6109758946919953,0.7804878048780488,0.8861788617886179,1.5135930429755695,1.1068409730825899
2026-06-01,fusion_svr_pc2_C3.0_e0.25,fusion,2,3.0,0.25,123,0.6979794573714364,1.4896491925741155,-0.047752288013718225,0.2566793358054671,0.2985195907295746,2.8862138611171146,2.7856677935550986,0.2432354633512327,0.9105691056910569,0.9105691056910569,1.5144516284531657,0.9253303017271054
2026-06-01,fusion_svr_pc2_C3.0_e0.5,fusion,2,3.0,0.5,123,0.8548149523465816,1.4561436822277134,-0.0011498055670648988,0.4977668936299935,0.054972579025976784,2.7626947328627116,2.543269689973288,0.48703273226947713,0.9105691056910569,0.9105691056910569,1.5151512111213825,1.0476219352578287
2026-06-01,fusion_svr_pc2_C10.0_e0.25,fusion,2,10.0,0.25,123,0.7038517551741397,1.490417236034354,-0.048832981036067036,0.29708877408752876,0.2771921493187252,2.867688883055051,2.7424636421050543,0.2597976807931484,0.9105691056910569,0.9105691056910569,1.5011306614491013,0.93288454161778
2026-06-01,fusion_svr_pc2_C10.0_e0.5,fusion,2,10.0,0.5,123,0.8308019475573631,1.4658188840834738,-0.014498084987095927,0.4927962395402403,0.0771063626982255,2.7919654549988633,2.538016412759941,0.4589334501865046,0.9105691056910569,0.9105691056910569,1.4984749314732229,1.027653971378352
2026-06-01,fusion_svr_pc3_C3.0_e0.25,fusion,3,3.0,0.25,123,0.6953669808004437,1.4866862378668178,-0.04358841483213172,0.2704989898088943,0.2943245374639835,2.880059735760692,2.7666376533301036,0.2441991115365575,0.9105691056910569,0.9105691056910569,1.5054183824333305,0.9212408415884371
2026-06-01,fusion_svr_pc3_C3.0_e0.5,fusion,3,3.0,0.5,123,0.8485585452571509,1.4528412724051618,0.0033860900237360214,0.48349662202586785,0.05451982653219762,2.7599782353874276,2.524514539320224,0.4834988237780656,0.9105691056910569,0.9105691056910569,1.5040066815491449,1.037974725195871
2026-06-01,fusion_svr_pc3_C10.0_e0.25,fusion,3,10.0,0.25,123,0.7232235302334656,1.4858936188713907,-0.04247594405007571,0.3060063684486565,0.2335806464525396,2.815568398075229,2.674702584826788,0.2981488846784847,0.8780487804878049,0.9105691056910569,1.4864257347526362,0.9419487605448861
2026-06-01,fusion_svr_pc3_C10.0_e0.5,fusion,3,10.0,0.5,123,0.8226201240966664,1.4723333171937454,-0.023535443792010335,0.45235275029072675,0.06545536874320382,2.791303713013912,2.482574673166001,0.46104586588354396,0.8617886178861789,0.9024390243902439,1.4718102695247723,1.0109316321712014
2026-06-02,image_svr_pc2_C10.0_e0.25,image,2,10.0,0.25,122,0.6770735577613874,1.4751752446163768,-0.02030863325451704,0.2422997409064953,0.3186342406774001,2.8563356262422746,2.7608261683984567,0.21864798342123226,0.9098360655737705,0.9098360655737705,1.4897370759098445,0.9082607861795444
2026-06-02,image_svr_pc2_C10.0_e0.5,image,2,10.0,0.5,122,0.8458048204374976,1.4520932658766614,0.011370984119076444,0.4943588163043131,0.07075282608590834,2.7399559594848912,2.5413643835421706,0.4727817165544694,0.9098360655737705,0.9098360655737705,1.50707305004832,1.0381212328066585
2026-06-02,image_svr_pc2_C10.0_e0.75,image,2,10.0,0.75,122,0.9657404435608048,1.4681504297474086,-0.010614309218014872,0.7175100645463246,-0.12680585967567948,2.789695877367089,2.3261368007723933,0.6664532449742553,0.9098360655737705,0.9098360655737705,1.4962950228733243,1.1388019949697208
2026-06-02,image_svr_pc2_C30.0_e0.25,image,2,30.0,0.25,122,0.6649965672696768,1.4602394191526387,0.00024757549208198615,0.24091996979716335,0.31957193017909896,2.816637116523654,2.729939924744333,0.21070902862525245,0.9098360655737705,0.9098360655737705,1.4703244766847927,0.8920200752815263
2026-06-02,image_svr_pc2_C30.0_e0.5,image,2,30.0,0.5,122,0.8057492690530573,1.4405050471550065,0.027087241850882515,0.484945516166027,0.10816201357821835,2.722186982678491,2.5340267382049,0.42552822583965166,0.9098360655737705,0.9098360655737705,1.479777482022276,1.0058286114717785
2026-06-02,image_svr_pc2_C30.0_e0.75,image,2,30.0,0.75,122,0.8857140347035688,1.4480037999147342,0.016931607245776914,0.648424467425774,-0.04973412087174826,2.761132346357658,2.3179443065336844,0.5706233749009435,0.8524590163934426,0.9098360655737705,1.444283840717314,1.0761782827382442
2026-06-02,image_svr_pc3_C10.0_e0.25,image,3,10.0,0.25,122,0.7042648324257341,1.4771552764524338,-0.023049459342316725,0.2739733882589963,0.2696246674947773,2.8538749246418647,2.7003299770523275,0.2651305006078837,0.9016393442622951,0.9098360655737705,1.4827302388301056,0.9117457260523385
2026-06-02,image_svr_pc3_C10.0_e0.5,image,3,10.0,0.5,122,0.8206492263989296,1.4655648170723938,-0.007057785118093962,0.4641401743378246,0.09724192061764021,2.7494674677833086,2.5450618167277623,0.4412784565265865,0.9016393442622951,0.9098360655737705,1.4931701366271743,1.006670691368964
2026-06-02,image_svr_pc3_C10.0_e0.75,image,3,10.0,0.75,122,0.8902752694856793,1.4810696870804578,-0.028478735213179895,0.5743123008700763,-0.03228395418306009,2.792918387067467,2.3808822000169823,0.5623417447687923,0.8442622950819673,0.9098360655737705,1.4716119723928873,1.0632774046741655
2026-06-02,image_svr_pc3_C30.0_e0.25,image,3,30.0,0.25,122,0.7394084289466802,1.4903133436268892,-0.04135668624574129,0.2875634154316744,0.2081005546403129,2.8135382775331763,2.6321696461863913,0.3230009611539439,0.8770491803278688,0.9016393442622951,1.4775853036701676,0.9223146184259857
2026-06-02,image_svr_pc3_C30.0_e0.5,image,3,30.0,0.5,122,0.8073287985237491,1.4808668725339917,-0.028197079099244737,0.42306169932269366,0.09739822911248856,2.736962805899442,2.512247970659203,0.4322465806539493,0.8524590163934426,0.9016393442622951,1.472247275656576,0.9809650588431047
2026-06-02,image_svr_pc3_C30.0_e0.75,image,3,30.0,0.75,122,0.8680297224329038,1.482843306240324,-0.030943469759208142,0.5070501378709418,-0.02464578684898162,2.6904557088187557,2.3656613857957165,0.538550756493085,0.7622950819672131,0.8934426229508197,1.4521060711444007,1.0318472996705261
